sort_record,match_pfg_nom,dupe,spelling_issue,pfg,source
865,Sclerolaena calcarata,1,NA,Tdr,Campbell et al 2014
6188,Sclerolaena calcarata,1,NA,Tdr,Campbell_RC
3468,Sclerolaena calcarata,1,NA,Tdr,MC_oneTrueList
3469,Sclerolaena convexula,,NA,Tdr,MC_oneTrueList
6189,Sclerolaena cuneata,,NA,Tdr,Campbell_RC
3470,Sclerolaena cuneata,1,NA,Tdr,MC_oneTrueList
5486,Sclerolaena decurrens,,NA,Tdr,Bowen_Phd
6190,Sclerolaena decurrens,1,NA,Tdr,Campbell_RC
3471,Sclerolaena decurrens,1,NA,Tdr,MC_oneTrueList
5487,Sclerolaena diacantha,,NA,Tdr,Bowen_Phd
866,Sclerolaena diacantha,1,NA,Tdr,Campbell et al 2014
6191,Sclerolaena diacantha,1,NA,Tdr,Campbell_RC
3472,Sclerolaena diacantha,1,NA,Tdr,MC_oneTrueList
5488,Sclerolaena divaricata,,NA,Tdr,Bowen_Phd
867,Sclerolaena divaricata,1,NA,Tdr,Campbell et al 2014
6192,Sclerolaena divaricata,1,NA,Tdr,Campbell_RC
3473,Sclerolaena divaricata,1,NA,Tdr,MC_oneTrueList
6193,Sclerolaena intricata,,NA,Tdr,Campbell_RC
5489,Sclerolaena lanicuspis,,NA,Tdr,Bowen_Phd
3474,Sclerolaena limbata,,NA,Tdr,MC_oneTrueList
5490,Sclerolaena muricata,,NA,Tdr,Bowen_Phd
868,Sclerolaena muricata,1,NA,Tdr,Campbell et al 2014
6194,Sclerolaena muricata,1,NA,Tdr,Campbell_RC
969,Sclerolaena muricata,1,NA,Tdr,Mason et al 2022
3475,Sclerolaena muricata,1,NA,Tdr,MC_oneTrueList
5491,Sclerolaena muricata var. muricata,,NA,Tdr,Bowen_Phd
869,Sclerolaena muricata var. muricata,1,NA,Tdr,Campbell et al 2014
3476,Sclerolaena muricata var. muricata,1,NA,Tdr,MC_oneTrueList
870,Sclerolaena muricata var. semiglabra,,NA,Tdr,Campbell et al 2014
3477,Sclerolaena muricata var. semiglabra,1,NA,Tdr,MC_oneTrueList
5492,Sclerolaena muricata var. villosa,,NA,Tdr,Bowen_Phd
871,Sclerolaena muricata var. villosa,1,NA,Tdr,Campbell et al 2014
3478,Sclerolaena muricata var. villosa,1,NA,Tdr,MC_oneTrueList
872,Sclerolaena obliquicuspis,,NA,Tdr,Campbell et al 2014
6195,Sclerolaena obliquicuspis,1,NA,Tdr,Campbell_RC
3479,Sclerolaena obliquicuspis,1,NA,Tdr,MC_oneTrueList
6196,Sclerolaena parviflora,,NA,Tdr,Campbell_RC
5493,Sclerolaena patenticuspis,,NA,Tdr,Bowen_Phd
6197,Sclerolaena patenticuspis,1,NA,Tdr,Campbell_RC
3480,Sclerolaena patenticuspis,1,NA,Tdr,MC_oneTrueList
5494,Sclerolaena sp.,,NA,Tdr,Bowen_Phd
873,Sclerolaena sp.,1,NA,Tdr,Campbell et al 2014
6198,Sclerolaena sp.,1,NA,Tdr,Campbell_RC
3481,Sclerolaena sp.,1,NA,Tdr,MC_oneTrueList
5495,Sclerolaena stelligera,,NA,Tdr,Bowen_Phd
6199,Sclerolaena stelligera,1,NA,Tdr,Campbell_RC
3482,Sclerolaena stelligera,1,NA,Tdr,MC_oneTrueList
5496,Sclerolaena tricuspis,,NA,Tdr,Bowen_Phd
874,Sclerolaena tricuspis,1,NA,Tdr,Campbell et al 2014
6200,Sclerolaena tricuspis,1,NA,Tdr,Campbell_RC
970,Sclerolaena tricuspis,1,NA,Tdr,Mason et al 2022
3483,Sclerolaena tricuspis,1,NA,Tdr,MC_oneTrueList
6201,Sclerolaena ventricosa,,NA,Tdr,Campbell_RC
6202,Scorzonera laciniata,,NA,Tdr,Campbell_RC
3484,Scorzonera laciniata,1,NA,Tdr,MC_oneTrueList
483,Scutellaria humilis,,NA,Tdr,Ling et al 2019
3485,Sebaea albidiflora,,NA,Tda,MC_oneTrueList
132,Sebaea ovata,,NA,Tda,Deane et al 2017
3486,Sebaea ovata,1,NA,Tda,MC_oneTrueList
5497,Seedlings,,NA,Tda,Bowen_Phd
484,Selaginella uliginosa,,NA,Tda,Ling et al 2019
3487,Selaginella uliginosa,1,NA,Tda,MC_oneTrueList
133,Selliera radicans,,NA,ARp,Deane et al 2017
4859,Selliera radicans,1,NA,ARp,JN_MLR_list
3488,Selliera radicans,1,NA,ATl,MC_oneTrueList
485,Senecio anethifolius,,NA,Tda,Ling et al 2019
3489,Senecio australis,,NA,Tda,MC_oneTrueList
3490,Senecio bathurstianus,,NA,Tdr,MC_oneTrueList
4860,Senecio behrianus,,NA,Tda,JN_MLR_list
3491,Senecio behrianus,1,NA,ATe,MC_oneTrueList
3492,Senecio biserratus,,NA,Tdr,MC_oneTrueList
6203,Senecio campylocarpus,,NA,Tda,Campbell_RC
486,Senecio campylocarpus,1,NA,Tda,Ling et al 2019
3493,Senecio campylocarpus,1,NA,Tda,MC_oneTrueList
3494,Senecio cunninghamii,,NA,Tda,MC_oneTrueList
5498,Senecio cunninghamii var. cunninghamii,,NA,Tda,Bowen_Phd
875,Senecio cunninghamii var. cunninghamii,1,NA,Tdr,Campbell et al 2014
6204,Senecio cunninghamii var. cunninghamii,1,NA,Tdr,Campbell_RC
3495,Senecio cunninghamii var. cunninghamii,1,NA,Tda,MC_oneTrueList
6475,Senecio diaschides,,NA,Tda,Johns et al 2015
3496,Senecio diaschides,1,NA,Tda,MC_oneTrueList
134,Senecio glomeratus,,NA,Tda,Deane et al 2017
4861,Senecio glomeratus,1,NA,Tda,JN_MLR_list
487,Senecio glomeratus,1,NA,Tda,Ling et al 2019
3497,Senecio glomeratus,1,NA,Tda,MC_oneTrueList
4862,Senecio glomeratus subsp. glomeratus,,NA,Tda,JN_MLR_list
3498,Senecio glomeratus subsp. glomeratus,1,NA,Tda,MC_oneTrueList
5499,Senecio glossanthus,,NA,Tdr,Bowen_Phd
6205,Senecio glossanthus,1,NA,Tda,Campbell_RC
3499,Senecio glossanthus,1,NA,Tdr,MC_oneTrueList
488,Senecio gregorii,,NA,Tda,Ling et al 2019
5500,Senecio hispidulus,,NA,Tdr,Bowen_Phd
3500,Senecio hispidulus,1,NA,Tdr,MC_oneTrueList
4863,Senecio hispidulus var. hispidulus,,NA,Tda,JN_MLR_list
4864,Senecio lautus,,NA,Tdr,JN_MLR_list
6476,Senecio linearifolius,,NA,Tda,Johns et al 2015
5501,Senecio madagascariensis,,NA,Tdr,Bowen_Phd
6206,Senecio minimus,,NA,Tda,Campbell_RC
4865,Senecio minimus,1,NA,Tda,JN_MLR_list
6477,Senecio minimus,1,NA,Tdr,Johns et al 2015
3501,Senecio minimus,1,NA,Tda,MC_oneTrueList
4866,Senecio odoratus,,NA,Tdr,JN_MLR_list
3502,Senecio odoratus,1,NA,Tda,MC_oneTrueList
4867,Senecio odoratus var. longifolius,,NA,Tdr,JN_MLR_list
4868,Senecio odoratus var. obtusifolius,,NA,Tdr,JN_MLR_list
4869,Senecio odoratus var. odoratus,,NA,Tdr,JN_MLR_list
3503,Senecio pectinatus var. major ,,NA,Tdr,MC_oneTrueList
4870,Senecio picridioides,,NA,Tdr,JN_MLR_list
3504,Senecio picridioides,1,NA,Tda,MC_oneTrueList
3505,Senecio pinnatifolius,,NA,Tdr,MC_oneTrueList
5502,Senecio pinnatifolius var. pinnatifolius,,NA,Tdr,Bowen_Phd
3506,Senecio pinnatifolius var. pinnatifolius,1,NA,Tdr,MC_oneTrueList
3507,Senecio prenanthoides,,NA,Tdr,MC_oneTrueList
3508,Senecio psilocarpus,,NA,ATe,MC_oneTrueList
6207,Senecio pterophorus,,NA,Tdr,Campbell_RC
4871,Senecio pterophorus,1,NA,Tdr,JN_MLR_list
3509,Senecio pterophorus,1,NA,Tdr,MC_oneTrueList
5503,Senecio quadridentatus,,NA,Tdr,Bowen_Phd
876,Senecio quadridentatus,1,NA,Tdr,Campbell et al 2014
6208,Senecio quadridentatus,1,NA,Tdr,Campbell_RC
4872,Senecio quadridentatus,1,NA,Tdr,JN_MLR_list
3510,Senecio quadridentatus,1,NA,Tdr,MC_oneTrueList
5504,Senecio runcinifolius,,NA,Tdr,Bowen_Phd
877,Senecio runcinifolius,1,NA,Tdr,Campbell et al 2014
6209,Senecio runcinifolius,1,NA,Tda,Campbell_RC
4873,Senecio runcinifolius,1,NA,Tda,JN_MLR_list
3511,Senecio runcinifolius,1,NA,Tda,MC_oneTrueList
5505,Senecio sp.,,NA,Tdr,Bowen_Phd
878,Senecio sp.,1,NA,Tdr,Campbell et al 2014
4874,Senecio sp.,1,NA,Tdr,JN_MLR_list
6478,Senecio sp.,1,NA,T,Johns et al 2015
3512,Senecio sp.,1,NA,Tda,MC_oneTrueList
4875,Senecio tenuiflorus,,NA,Tdr,JN_MLR_list
3513,Senecio tenuiflorus,1,NA,Tdr,MC_oneTrueList
3514,Senna artemisioides subsp. filifolia,,NA,Tdr,MC_oneTrueList
3515,Senna artemisioides subsp. sturtii,,NA,Tdr,MC_oneTrueList
5506,Senna artemisioides subsp. zygophylla,,NA,Tdr,Bowen_Phd
3516,Senna artemisioides subsp. zygophylla,1,NA,Tdr,MC_oneTrueList
5507,Senna circinnata,,NA,Tdr,Bowen_Phd
5508,Sesbania cannabina,,NA,Tda,Bowen_Phd
971,Sesbania cannabina,1,NA,Tda,Mason et al 2022
5509,Sesbania cannabina var. cannabina,,NA,Tda,Bowen_Phd
3517,Sesbania cannabina var. cannabina,1,NA,Tda,MC_oneTrueList
4876,Setaria basiclada,,NA,Tdr,JN_MLR_list
3518,Setaria parviflora,,NA,Tdr,MC_oneTrueList
3519,Setaria pumila,,NA,Tdr,MC_oneTrueList
6210,Sherardia arvensis,,NA,Tdr,Campbell_RC
4877,Sherardia arvensis,1,NA,Tdr,JN_MLR_list
3520,Sherardia arvensis,1,NA,Tda,MC_oneTrueList
5510,Sida ammophila,,NA,Tdr,Bowen_Phd
6211,Sida ammophila,1,NA,Tdr,Campbell_RC
3521,Sida ammophila,1,NA,Tdr,MC_oneTrueList
5511,Sida corrugata,,NA,Tdr,Bowen_Phd
6212,Sida corrugata,1,NA,Tdr,Campbell_RC
3522,Sida corrugata,1,NA,Tdr,MC_oneTrueList
5512,Sida cunninghamii,,NA,Tdr,Bowen_Phd
5513,Sida fibulifera,,NA,Tda,Bowen_Phd
972,Sida fibulifera,1,NA,Tda,Mason et al 2022
3523,Sida fibulifera,1,NA,Tda,MC_oneTrueList
5514,Sida filiformis,,NA,Tdr,Bowen_Phd
6213,Sida intricata,,NA,Tdr,Campbell_RC
3524,Sida intricata,1,NA,Tdr,MC_oneTrueList
6214,Sida petrophila,,NA,Tdr,Campbell_RC
3525,Sida platycalyx,,NA,Tdr,MC_oneTrueList
5515,Sida rhombifolia,,NA,Tdr,Bowen_Phd
5517,Sida sp.,,NA,Tdr,Bowen_Phd
879,Sida sp.,1,NA,Tdr,Campbell et al 2014
6216,Sida sp.,1,NA,Tdr,Campbell_RC
3526,Sida sp.,1,NA,Tdr,MC_oneTrueList
5516,Sida sp. A,,NA,Tdr,Bowen_Phd
6215,Sida species A,,NA,Tdr,Campbell_RC
5518,Sida trichopoda,,NA,Tda,Bowen_Phd
6217,Sida trichopoda,1,NA,Tdr,Campbell_RC
973,Sida trichopoda,1,NA,Tda,Mason et al 2022
3527,Sida trichopoda,1,NA,Tda,MC_oneTrueList
6218,Sigesbeckia orientalis,,NA,Tda,Campbell_RC
489,Sigesbeckia orientalis,1,NA,Tda,Ling et al 2019
974,Sigesbeckia orientalis,1,NA,Tdr,Mason et al 2022
5519,Sigesbeckia orientalis subsp. orientalis,,NA,Tda,Bowen_Phd
4878,Sigesbeckia orientalis subsp. orientalis,1,NA,Tdr,JN_MLR_list
3528,Sigesbeckia orientalis subsp. orientalis ,,NA,Tda,MC_oneTrueList
6219,Silene apetala,,NA,Tdr,Campbell_RC
3529,Silene apetala,1,NA,Tdr,MC_oneTrueList
6220,Silene gallica,,NA,Tdr,Campbell_RC
4879,Silene gallica var. gallica,,NA,Tdr,JN_MLR_list
3530,Silene gallica var. gallica,1,NA,Tdr,MC_oneTrueList
5520,Silene nocturna,,NA,Tdr,Bowen_Phd
3531,Silene nocturna,1,NA,Tdr,MC_oneTrueList
880,Silene sp.,,NA,Tdr,Campbell et al 2014
6221,Silene sp.,1,NA,Tdr,Campbell_RC
3532,Silene sp.,1,NA,Tdr,MC_oneTrueList
3533,Siloxerus filifolius,,NA,ATl,MC_oneTrueList
3534,Siloxerus humifusus,,NA,ATl,MC_oneTrueList
4880,Siloxerus multiflorus,,NA,Tdr,JN_MLR_list
3535,Siloxerus multiflorus,1,NA,ATl,MC_oneTrueList
5521,Silybum marianum,,NA,Tdr,Bowen_Phd
6222,Silybum marianum,1,NA,Tdr,Campbell_RC
4881,Silybum marianum,1,NA,Tda,JN_MLR_list
3536,Silybum marianum,1,NA,Tdr,MC_oneTrueList
3537,Sinapis alba,,NA,Tdr,MC_oneTrueList
3538,Sirmuellera grandis,,NA,Tdr,MC_oneTrueList
6223,Sisymbrium erysimoides,,NA,Tdr,Campbell_RC
3539,Sisymbrium erysimoides,1,NA,Tdr,MC_oneTrueList
5522,Sisymbrium irio,,NA,Tda,Bowen_Phd
3540,Sisymbrium irio,1,NA,Tdr,MC_oneTrueList
1023,Sisymbrium irio,1,NA,Tdr,Price et al 2010
3541,Sisymbrium officinale,,NA,Tdr,MC_oneTrueList
6224,Sisymbrium orientale,,NA,Tdr,Campbell_RC
6225,Sisymbrium sp.,,NA,Tdr,Campbell_RC
3542,Sisyrinchium iridifolium,,NA,Tdr,MC_oneTrueList
3543,Sisyrinchium sp. A ,,NA,Tdr,MC_oneTrueList
1036,Sium suave,,NA,AT,Leck & Brock 2000
3544,Smilax australis,,NA,Tdr,MC_oneTrueList
5523,Solanum aviculare,,NA,Tdr,Bowen_Phd
4882,Solanum aviculare,1,NA,Tdr,JN_MLR_list
3545,Solanum aviculare,1,NA,Tdr,MC_oneTrueList
5524,Solanum ellipticum,,NA,Tda,Bowen_Phd
5525,Solanum esuriale,,NA,Tda,Bowen_Phd
6226,Solanum esuriale,1,NA,Tdr,Campbell_RC
490,Solanum esuriale,1,NA,Tda,Ling et al 2019
975,Solanum esuriale,1,NA,Tda,Mason et al 2022
3546,Solanum esuriale,1,NA,Tda,MC_oneTrueList
5526,Solanum ferocissimum,,NA,Tdr,Bowen_Phd
491,Solanum karsense,,NA,Tda,Ling et al 2019
3547,Solanum karsense,1,NA,Tda,MC_oneTrueList
4883,Solanum laciniatum,,NA,Tda,JN_MLR_list
3548,Solanum laciniatum,1,NA,Tda,MC_oneTrueList
881,Solanum lacunarium,,NA,Tda,Campbell et al 2014
6227,Solanum lacunarium,1,NA,Tda,Campbell_RC
492,Solanum lacunarium,1,NA,Tda,Ling et al 2019
3549,Solanum lacunarium,1,NA,Tda,MC_oneTrueList
5527,Solanum nigrum,,NA,Tdr,Bowen_Phd
882,Solanum nigrum,1,NA,Tdr,Campbell et al 2014
6228,Solanum nigrum,1,NA,Tdr,Campbell_RC
4884,Solanum nigrum,1,NA,Tda,JN_MLR_list
3550,Solanum nigrum,1,NA,Tdr,MC_oneTrueList
6229,Solanum oligacanthum,,NA,Tda,Campbell_RC
3551,Solanum oligacanthum,1,NA,Tda,MC_oneTrueList
493,Solanum opacum,,NA,Tda,Ling et al 2019
3552,Solanum opacum,1,NA,Tda,MC_oneTrueList
6230,Solanum simile,,NA,Tda,Campbell_RC
3553,Solanum simile,1,NA,Tdr,MC_oneTrueList
883,Solanum sp.,,NA,T,Campbell et al 2014
3554,Solanum sp.,1,NA,Tdr,MC_oneTrueList
3555,Solanum symonii,,NA,Tda,MC_oneTrueList
6231,Solenogyne dominii,,NA,Tdr,Campbell_RC
3556,Solenogyne dominii,1,NA,Tdr,MC_oneTrueList
1055,Solidago canadensis,,NA,T,Leck & Brock 2000
1056,Solidago rugosa,,NA,T,Leck & Brock 2000
5528,Soliva anthemifolia,,NA,Tdr,Bowen_Phd
884,Soliva anthemifolia,1,NA,Tda,Campbell et al 2014
6232,Soliva anthemifolia,1,NA,Tdr,Campbell_RC
3557,Soliva anthemifolia,1,NA,Tdr,MC_oneTrueList
1006,Soliva anthemifolia,1,NA,Tda,Price et al 2010
3558,Soliva sessilis,,NA,Tda,MC_oneTrueList
885,Sonchus asper,,NA,Tdr,Campbell et al 2014
6233,Sonchus asper,1,NA,Tdr,Campbell_RC
6479,Sonchus asper,1,NA,Tdr,Johns et al 2015
3559,Sonchus asper,1,NA,Tdr,MC_oneTrueList
135,Sonchus asper subsp. asper,,NA,Tdr,Deane et al 2017
4885,Sonchus asper subsp. asper,1,NA,Tdr,JN_MLR_list
5529,Sonchus asper subsp.asper,,NA,Tdr,Bowen_Phd
4886,Sonchus hydrophilus,,NA,Tda,JN_MLR_list
3560,Sonchus hydrophilus,1,NA,Tda,MC_oneTrueList
5530,Sonchus oleraceus,,NA,Tdr,Bowen_Phd
1214,Sonchus oleraceus,1,NA,Tdr,Brock & Casanova 2000
886,Sonchus oleraceus,1,NA,Tdr,Campbell et al 2014
6234,Sonchus oleraceus,1,NA,Tdr,Campbell_RC
4887,Sonchus oleraceus,1,NA,Tda,JN_MLR_list
4888,Sonchus oleraceus,1,NA,Tda,JN_MLR_list
976,Sonchus oleraceus,1,NA,Tdr,Mason et al 2022
3561,Sonchus oleraceus,1,NA,Tdr,MC_oneTrueList
887,Sonchus sp.,,NA,Tdr,Campbell et al 2014
136,Sonchus sp.,1,NA,Tda,Deane et al 2017
4889,Sonchus sp.,1,NA,Tda,JN_MLR_list
3562,Sonchus sp.,1,NA,Tda,MC_oneTrueList
5531,Sorghum halepense,,NA,ATe,Bowen_Phd
3563,Sorghum halepense,1,NA,ATe,MC_oneTrueList
3564,Sorghum leiocladum,,NA,Tdr,MC_oneTrueList
3565,Sorghum sp.,,NA,Tdr,MC_oneTrueList
4890,Sparaxis bulbifera,,NA,Tdr,JN_MLR_list
3566,Sparaxis bulbifera,1,NA,Tda,MC_oneTrueList
6235,Spergularia brevifolia,,NA,Tda,Campbell_RC
494,Spergularia brevifolia,1,NA,Tda,Ling et al 2019
3567,Spergularia brevifolia,1,NA,Tda,MC_oneTrueList
5532,Spergularia diandra,,NA,Tda,Bowen_Phd
6236,Spergularia diandra,1,NA,Tdr,Campbell_RC
3568,Spergularia diandra,1,NA,Tda,MC_oneTrueList
495,Spergularia diandroides,,NA,Tda,Ling et al 2019
6237,Spergularia marina,,NA,Tdr,Campbell_RC
4891,Spergularia marina,1,NA,ATe,JN_MLR_list
4892,Spergularia marina,1,NA,ATe,JN_MLR_list
496,Spergularia marina,1,NA,Tda,Ling et al 2019
3569,Spergularia marina,1,NA,Tda,MC_oneTrueList
6238,Spergularia media,,NA,Tdr,Campbell_RC
137,Spergularia media,1,NA,Tda,Deane et al 2017
3570,Spergularia media,1,NA,Tda,MC_oneTrueList
3571,Spergularia moorei,,NA,Tda,MC_oneTrueList
5533,Spergularia rubra,,NA,Tdr,Bowen_Phd
888,Spergularia rubra,1,NA,Tdr,Campbell et al 2014
6239,Spergularia rubra,1,NA,Tdr,Campbell_RC
3572,Spergularia rubra,1,NA,Tdr,MC_oneTrueList
889,Spergularia sp.,,NA,Tdr,Campbell et al 2014
3573,Spergularia sp.,1,NA,Tda,MC_oneTrueList
3574,Sphaeranthus indicus,,NA,Tda,MC_oneTrueList
4893,Sphaerolobium minus,,NA,Tda,JN_MLR_list
3575,Sphaerolobium minus,1,NA,Tda,MC_oneTrueList
3576,Sphaerolobium vimineum,,NA,Tda,MC_oneTrueList
890,Sphaeromorphaea australis,,NA,Tda,Campbell et al 2014
497,Sphaeromorphaea australis,1,NA,Tda,Ling et al 2019
3577,Sphagneticola trilobata,,NA,Tda,MC_oneTrueList
3578,Sphagnum cristatum,,NA,Se,MC_oneTrueList
3579,Sphagnum novozelandicum,,NA,Se,MC_oneTrueList
4894,Sphagnum novo-zelandicum,,NA,ATl,JN_MLR_list
3580,Sphagnum sp.,,NA,Se,MC_oneTrueList
4895,Spinifex sericeus,,NA,Tdr,JN_MLR_list
3581,Spinifex sericeus,1,NA,Tdr,MC_oneTrueList
498,Spiranthes australis,,NA,Tda,Ling et al 2019
3582,Spiranthes sinensis,,NA,Se,MC_oneTrueList
4896,Spiranthes sinensis subsp. australis,,NA,Tda,JN_MLR_list
3583,Spirodela polyrhiza,,NA,ARf,MC_oneTrueList
499,Spirodela polyrhiza sp. A,,NA,ARf,Ling et al 2019
138,Spirodela punctata,,NA,ARf,Deane et al 2017
4897,Spirodela punctata,1,NA,ARf,JN_MLR_list
6240,Spirodela sp.,,NA,ARf,Campbell_RC
3584,Spirodela sp.,1,NA,ARf,MC_oneTrueList
5534,Sporobolus actinocladus,,NA,Tdr,Bowen_Phd
5535,Sporobolus caroli,,NA,Tdr,Bowen_Phd
3585,Sporobolus caroli,1,NA,Tdr,MC_oneTrueList
5536,Sporobolus creber,,NA,Tdr,Bowen_Phd
3586,Sporobolus creber,1,NA,Tdr,MC_oneTrueList
3587,Sporobolus elongatus,,NA,Tdr,MC_oneTrueList
5537,Sporobolus mitchellii,,NA,Tda,Bowen_Phd
891,Sporobolus mitchellii,1,NA,Tda,Campbell et al 2014
6241,Sporobolus mitchellii,1,NA,Tda,Campbell_RC
500,Sporobolus mitchellii,1,NA,Tda,Ling et al 2019
3588,Sporobolus mitchellii,1,1,Tda,MC_oneTrueList
3589,Sporobolus sp.,,NA,Tdr,MC_oneTrueList
139,Sporobolus virginicus,,NA,Tda,Deane et al 2017
4898,Sporobolus virginicus,1,NA,Tda,JN_MLR_list
3590,Sporobolus virginicus,1,NA,ATe,MC_oneTrueList
4899,Sprengelia incarnata,,NA,ATw,JN_MLR_list
6480,Sprengelia incarnata,1,NA,ATw,Johns et al 2015
501,Sprengelia incarnata,1,NA,ATw,Ling et al 2019
3591,Sprengelia incarnata,1,NA,ATw,MC_oneTrueList
3592,Sprengelia sprengelioides,,NA,ATw,MC_oneTrueList
4900,Spyridium coactilifolium,,NA,Tdr,JN_MLR_list
3593,Spyridium coactilifolium,1,NA,Tdr,MC_oneTrueList
3594,Spyridium globulosum,,NA,Tdr,MC_oneTrueList
3595,Spyridium leucopogon,,NA,Tdr,MC_oneTrueList
4901,Spyridium spathulatum,,NA,Tdr,JN_MLR_list
3596,Spyridium spathulatum,1,NA,Tdr,MC_oneTrueList
4902,Spyridium thymifolium,,NA,Tda,JN_MLR_list
3597,Spyridium thymifolium,1,NA,Tdr,MC_oneTrueList
3598,Stackhousia annua,,NA,Tdr,MC_oneTrueList
4903,Stackhousia aspericocca,,NA,Tda,JN_MLR_list
4906,Stackhousia aspericocca,1,NA,Tdr,JN_MLR_list
3599,Stackhousia aspericocca,1,NA,Tdr,MC_oneTrueList
3600,"Stackhousia aspericocca subsp. ""Cylindrical inflorescence""(W.R.Barker 1418)",,NA,Tdr,MC_oneTrueList
3601,"Stackhousia aspericocca subsp. ""One-sided inflorescence""(W.R.Barker 697)",,NA,Tdr,MC_oneTrueList
4904,Stackhousia aspericocca subsp. Cylindrical inflorescence (W.R.Barker 1418),,NA,Tdr,JN_MLR_list
4905,Stackhousia aspericocca subsp. One-sided inflorescence (W.R.Barker 697),,NA,Tdr,JN_MLR_list
4907,Stackhousia monogyna,,NA,Tdr,JN_MLR_list
3602,Stackhousia monogyna,1,NA,Tdr,MC_oneTrueList
502,Stackhousia muricata,,NA,Tdr,Ling et al 2019
6242,Stackhousia sp.,,NA,Tdr,Campbell_RC
4908,Stackhousia sp.,1,NA,Tdr,JN_MLR_list
6243,Stackhousia subterranea,,NA,Tdr,Campbell_RC
5538,Stellaria angustifolia,,NA,ATe,Bowen_Phd
6244,Stellaria angustifolia,1,NA,Tda,Campbell_RC
649,Stellaria angustifolia,1,NA,ATe,Casanova & Powling 2014
4909,Stellaria angustifolia,1,NA,Tda,JN_MLR_list
1128,Stellaria angustifolia,1,NA,T,Leck & Brock 2000
503,Stellaria angustifolia,1,NA,ATe,Ling et al 2019
977,Stellaria angustifolia,1,NA,ATe,Mason et al 2022
3603,Stellaria angustifolia,1,NA,ATe,MC_oneTrueList
1008,Stellaria angustifolia,1,NA,Tda,Price et al 2010
5539,Stellaria angustifolia subsp. angusifolia,,NA,ATe,Bowen_Phd
6245,Stellaria caespitosa,,NA,ATl,Campbell_RC
3604,Stellaria caespitosa,1,NA,ATl,MC_oneTrueList
3605,Stellaria filiformis ,,NA,Tdr,MC_oneTrueList
3606,Stellaria flaccida,,NA,Tda,MC_oneTrueList
6246,Stellaria media,,NA,Tdr,Campbell_RC
4910,Stellaria media,1,NA,Tda,JN_MLR_list
3607,Stellaria media,1,NA,Tdr,MC_oneTrueList
6481,Stellaria pungens,,NA,Tda,Johns et al 2015
3608,Stellaria pungens,1,NA,Tdr,MC_oneTrueList
5540,Stellaria sp.,,NA,ATe,Bowen_Phd
892,Stellaria sp.,1,NA,Tda,Campbell et al 2014
3609,Stellaria sp.,1,NA,Tdr,MC_oneTrueList
893,Stelligera endecaspinis,,NA,Tdr,Campbell et al 2014
894,Stemodia florulenta,,NA,Tda,Campbell et al 2014
6247,Stemodia florulenta,1,NA,Tda,Campbell_RC
504,Stemodia florulenta,1,NA,Tda,Ling et al 2019
3610,Stemodia florulenta,1,NA,Tda,MC_oneTrueList
6248,Stemodia glabella,,NA,Tda,Campbell_RC
505,Stemodia glabella,1,NA,ATl,Ling et al 2019
3611,Stemodia glabella,1,NA,ATl,MC_oneTrueList
3612,Stemodia sp.,,NA,ATl,MC_oneTrueList
6249,Stenopetalum lineare,,NA,Tdr,Campbell_RC
3613,Stenopetalum lineare,1,NA,Tda,MC_oneTrueList
3614,Stenopetalum nutans,,NA,Tdr,MC_oneTrueList
3615,Stenopetalum sphaerocarpum,,NA,Tdr,MC_oneTrueList
3616,Stephania japonica,,NA,Tdr,MC_oneTrueList
4911,Stipa neesiana var. neesiana,,NA,Tdr,JN_MLR_list
3617,Streptoglossa sp.,,NA,Tda,MC_oneTrueList
3618,Stuartina muelleri ,,NA,Tdr,MC_oneTrueList
566,Stuckenia pectinata,,NA,Sk,Casanova 2011
3619,Stuckenia pectinata,1,NA,Sk,MC_oneTrueList
3620,Stylidium brunonianum,,NA,Tda,MC_oneTrueList
4912,Stylidium calcaratum,,NA,Tdr,JN_MLR_list
3621,Stylidium calcaratum,1,NA,Tda,MC_oneTrueList
506,Stylidium despectum,,NA,Tda,Ling et al 2019
4913,Stylidium graminifolium,,NA,Tdr,JN_MLR_list
4914,Stylidium graminifolium,1,NA,Tdr,JN_MLR_list
6482,Stylidium graminifolium,1,NA,T,Johns et al 2015
3622,Stylidium graminifolium,1,NA,Tdr,MC_oneTrueList
4915,Stylidium inundatum,,NA,Tda,JN_MLR_list
3623,Stylidium inundatum,1,NA,ATl,MC_oneTrueList
3624,Stylidium piliferum,,NA,Tdr,MC_oneTrueList
3625,Stylidium repens,,NA,Tdr,MC_oneTrueList
6483,Stylidium sp.,,NA,T,Johns et al 2015
3626,Stylidium striatum,,NA,Tdr,MC_oneTrueList
4916,Styphelia exarrhena,,NA,Tdr,JN_MLR_list
3627,Styphelia exarrhena,1,NA,Tdr,MC_oneTrueList
6250,Suaeda australis,,NA,ATe,Campbell_RC
140,Suaeda australis,1,NA,ATe,Deane et al 2017
4917,Suaeda australis,1,NA,ATe,JN_MLR_list
3628,Suaeda australis,1,NA,ATe,MC_oneTrueList
3629,Suaeda baccifera ,,NA,Tda,MC_oneTrueList
4918,Swainsona greyana,,NA,Tda,JN_MLR_list
3630,Swainsona greyana,1,NA,Tda,MC_oneTrueList
3631,Swainsona microphylla,,NA,Tdr,MC_oneTrueList
3632,Swainsona murrayana,,NA,Tda,MC_oneTrueList
